date,market_id,channel,sessions,quote_starts,bookings,media_spend,tracking_quality_pct
2026-04-25,M008,Email,2350,329,99,755,85.6
2026-04-25,M008,Affiliate,5689,967,232,739,88.8
2026-04-25,M009,Paid Search,2697,512,133,1654,88.9
2026-04-25,M009,Organic Search,6028,1326,544,157,86.0
2026-04-25,M009,Direct,2114,233,56,251,94.2
2026-04-25,M009,Email,5263,579,110,505,86.8
2026-04-25,M009,Affiliate,4297,859,163,607,98.0
2026-04-25,M010,Paid Search,1038,208,77,4933,93.2
2026-04-25,M010,Organic Search,1082,130,51,846,95.0
2026-04-25,M010,Direct,849,102,38,742,93.7
2026-04-25,M010,Email,4942,741,193,280,84.9
2026-04-25,M010,Affiliate,5750,1035,259,873,78.4
2026-04-25,M011,Paid Search,3533,495,203,5204,97.6
2026-04-25,M011,Organic Search,6813,1158,243,543,94.2
2026-04-25,M011,Direct,4397,528,174,496,92.4
2026-04-25,M011,Email,2305,438,162,837,92.3
2026-04-25,M011,Affiliate,566,51,18,326,95.0
2026-04-25,M012,Paid Search,4853,971,252,6088,80.8
2026-04-25,M012,Organic Search,6134,1288,438,385,88.0
2026-04-25,M012,Direct,5356,589,130,335,82.6
2026-04-25,M012,Email,6128,674,155,434,80.6
2026-04-25,M012,Affiliate,4040,848,195,841,79.0
2026-04-25,M013,Paid Search,6616,1059,402,1060,96.0
2026-04-25,M013,Organic Search,1483,311,109,193,80.0
2026-04-25,M013,Direct,6022,542,103,221,80.6
2026-04-25,M013,Email,1391,236,99,598,85.9
2026-04-25,M013,Affiliate,994,199,52,787,81.6
2026-04-25,M014,Paid Search,3710,408,82,2139,95.4
2026-04-25,M014,Organic Search,6915,761,198,427,96.5
2026-04-25,M014,Direct,843,160,37,526,81.5
2026-04-25,M014,Email,674,108,41,350,82.7
2026-04-25,M014,Affiliate,1858,390,94,714,80.5
2026-04-25,M015,Paid Search,2767,470,155,6573,87.4
2026-04-25,M015,Organic Search,468,70,26,448,89.6
2026-04-25,M015,Direct,5901,1239,446,624,81.0
2026-04-25,M015,Email,2884,346,97,133,78.7
2026-04-25,M015,Affiliate,1811,181,42,754,86.3
2026-04-25,M016,Paid Search,1181,201,70,2273,81.8
2026-04-25,M016,Organic Search,6470,1294,466,23,97.3
2026-04-25,M016,Direct,6085,730,139,517,87.5
2026-04-25,M016,Email,2374,522,146,71,86.3
2026-04-25,M016,Affiliate,4143,911,200,371,89.4
2026-04-25,M017,Paid Search,4317,604,242,1155,98.5
2026-04-25,M017,Organic Search,2688,296,104,893,85.7
2026-04-25,M017,Direct,3316,398,143,691,95.1
2026-04-25,M017,Email,6244,1249,262,519,96.0
2026-04-25,M017,Affiliate,6223,1245,498,811,84.2
2026-04-25,M018,Paid Search,3327,266,96,2544,93.3
2026-04-25,M018,Organic Search,1490,328,118,251,89.7
2026-04-25,M018,Direct,4747,854,359,590,85.1
2026-04-25,M018,Email,4024,604,109,579,98.9
2026-04-25,M018,Affiliate,4057,771,216,362,98.0
2026-04-25,M019,Paid Search,4612,738,170,7919,89.6
2026-04-25,M019,Organic Search,3595,360,144,856,80.5
2026-04-25,M019,Direct,1917,403,141,310,85.4
2026-04-25,M019,Email,5768,865,346,141,82.2
2026-04-25,M019,Affiliate,1846,314,57,62,91.1
2026-04-25,M020,Paid Search,2087,438,149,2925,79.6
2026-04-25,M020,Organic Search,3648,730,204,533,92.7
2026-04-25,M020,Direct,1050,126,34,257,80.8
2026-04-25,M020,Email,4840,532,202,455,92.8
2026-04-25,M020,Affiliate,2309,208,52,682,83.9
2026-04-26,M001,Paid Search,2285,434,91,7046,92.5
2026-04-26,M001,Organic Search,6222,498,189,538,93.4
2026-04-26,M001,Direct,3671,441,84,401,89.9
2026-04-26,M001,Email,5888,1060,201,103,98.2
2026-04-26,M001,Affiliate,3484,488,171,526,94.7
2026-04-26,M002,Paid Search,1958,196,61,5967,85.4
2026-04-26,M002,Organic Search,1039,145,36,43,89.1
2026-04-26,M002,Direct,6092,792,190,138,79.7
2026-04-26,M002,Email,6844,684,246,588,80.0
2026-04-26,M002,Affiliate,5359,697,174,763,80.8
2026-04-26,M003,Paid Search,6291,566,232,6762,96.4
2026-04-26,M003,Organic Search,3214,546,197,362,98.3
2026-04-26,M003,Direct,6614,1191,441,451,93.6
2026-04-26,M003,Email,5267,790,142,324,86.4
2026-04-26,M003,Affiliate,766,100,32,284,97.4
2026-04-26,M004,Paid Search,5383,915,339,5978,90.0
2026-04-26,M004,Organic Search,480,38,10,123,90.4
2026-04-26,M004,Direct,541,43,16,571,94.1
2026-04-26,M004,Email,2388,334,97,347,96.4
2026-04-26,M004,Affiliate,5625,731,307,22,85.2
2026-04-26,M005,Paid Search,3577,358,143,8085,97.0
2026-04-26,M005,Organic Search,4735,568,136,558,97.4
2026-04-26,M005,Direct,1385,180,47,829,79.2
2026-04-26,M005,Email,1938,349,101,143,93.8
2026-04-26,M005,Affiliate,5821,1164,477,16,81.1
2026-04-26,M006,Paid Search,3758,789,323,2253,88.4
2026-04-26,M006,Organic Search,6442,902,162,834,79.8
2026-04-26,M006,Direct,571,51,14,355,98.0
2026-04-26,M006,Email,1333,227,86,726,83.2
2026-04-26,M006,Affiliate,3329,566,226,121,84.1
2026-04-26,M007,Paid Search,3527,741,296,4345,78.3
2026-04-26,M007,Organic Search,5158,928,260,193,80.3
2026-04-26,M007,Direct,4419,574,218,342,96.4
2026-04-26,M007,Email,940,85,23,21,97.7
2026-04-26,M007,Affiliate,2587,466,107,684,91.7
2026-04-26,M008,Paid Search,2769,388,128,4962,86.8
2026-04-26,M008,Organic Search,2023,263,60,32,90.3
2026-04-26,M008,Direct,2267,295,97,898,93.3
2026-04-26,M008,Email,4721,755,143,100,88.1
2026-04-26,M008,Affiliate,6892,965,290,378,96.1
2026-04-26,M009,Paid Search,3466,485,136,4351,96.0
2026-04-26,M009,Organic Search,1111,89,32,756,78.8
2026-04-26,M009,Direct,894,134,52,116,96.0
2026-04-26,M009,Email,3059,275,91,378,79.6
2026-04-26,M009,Affiliate,5779,636,223,23,86.9
2026-04-26,M010,Paid Search,5675,738,214,4243,95.2
2026-04-26,M010,Organic Search,6949,1529,566,58,89.5
2026-04-26,M010,Direct,2226,245,93,84,80.2
2026-04-26,M010,Email,5066,861,232,418,87.5
2026-04-26,M010,Affiliate,6661,1465,352,523,97.3
2026-04-26,M011,Paid Search,6323,759,304,7066,91.8
2026-04-26,M011,Organic Search,3758,752,278,723,93.3
2026-04-26,M011,Direct,3827,536,172,194,84.9
2026-04-26,M011,Email,7093,1419,298,278,83.4
2026-04-26,M011,Affiliate,4373,875,254,819,89.3
2026-04-26,M012,Paid Search,2261,452,154,3010,93.2
2026-04-26,M012,Organic Search,6301,1008,393,616,83.3
2026-04-26,M012,Direct,5980,718,180,542,80.1
2026-04-26,M012,Email,1594,191,52,258,84.4
2026-04-26,M012,Affiliate,5479,438,110,789,83.1
2026-04-26,M013,Paid Search,2390,502,196,6217,96.2
2026-04-26,M013,Organic Search,5108,817,229,481,98.4
2026-04-26,M013,Direct,5233,890,285,768,97.1
2026-04-26,M013,Email,5120,870,261,896,80.8
2026-04-26,M013,Affiliate,3093,278,92,95,89.4
2026-04-26,M014,Paid Search,1946,253,86,5100,98.4
2026-04-26,M014,Organic Search,4739,948,228,563,78.9
2026-04-26,M014,Direct,6205,1365,355,377,97.7
2026-04-26,M014,Email,3136,345,76,765,81.0
2026-04-26,M014,Affiliate,827,174,66,846,88.6
2026-04-26,M015,Paid Search,6914,1521,304,3900,82.5
2026-04-26,M015,Organic Search,6192,1300,442,877,95.3
2026-04-26,M015,Direct,4613,415,120,281,85.3
2026-04-26,M015,Email,2021,364,116,14,91.5
2026-04-26,M015,Affiliate,5568,835,334,432,95.5
2026-04-26,M016,Paid Search,5829,1049,283,2368,94.4
2026-04-26,M016,Organic Search,926,148,58,143,95.8
2026-04-26,M016,Direct,4223,887,310,17,93.9
2026-04-26,M016,Email,5191,1142,308,481,80.6
2026-04-26,M016,Affiliate,7112,1280,512,199,93.2
2026-04-26,M017,Paid Search,4240,848,212,3788,78.5
2026-04-26,M017,Organic Search,3713,817,327,113,78.8
2026-04-26,M017,Direct,3806,381,152,717,81.7
2026-04-26,M017,Email,2692,242,51,545,86.9
2026-04-26,M017,Affiliate,5602,728,153,610,96.8
2026-04-26,M018,Paid Search,2083,375,101,4532,78.3
2026-04-26,M018,Organic Search,3891,467,131,619,88.9
2026-04-26,M018,Direct,3221,354,124,64,85.8
2026-04-26,M018,Email,1562,156,58,697,87.4
2026-04-26,M018,Affiliate,2396,479,139,480,85.2
2026-04-26,M019,Paid Search,7161,931,317,1151,98.4
2026-04-26,M019,Organic Search,2349,188,36,755,78.2
2026-04-26,M019,Direct,6830,615,135,619,91.4
2026-04-26,M019,Email,2322,488,190,486,84.0
2026-04-26,M019,Affiliate,4729,567,136,636,91.7
2026-04-26,M020,Paid Search,3513,562,163,4648,97.0
2026-04-26,M020,Organic Search,1178,224,78,428,93.1
2026-04-26,M020,Direct,1230,123,52,309,94.3
2026-04-26,M020,Email,2802,448,103,801,87.5
2026-04-26,M020,Affiliate,4820,771,185,752,95.6
2026-04-27,M001,Paid Search,3486,349,94,3707,90.7
2026-04-27,M001,Organic Search,6148,1230,258,192,98.4
2026-04-27,M001,Direct,4314,518,98,562,84.9
2026-04-27,M001,Email,2068,290,84,591,96.1
2026-04-27,M001,Affiliate,1792,179,57,634,87.9
2026-04-27,M002,Paid Search,2955,325,75,7099,91.2
2026-04-27,M002,Organic Search,3520,669,281,688,81.7
2026-04-27,M002,Direct,4074,448,134,671,94.8
2026-04-27,M002,Email,3088,494,198,438,95.5
2026-04-27,M002,Affiliate,2593,285,103,822,95.1
2026-04-27,M003,Paid Search,5081,915,320,7791,82.6
2026-04-27,M003,Organic Search,2216,177,62,871,94.4
2026-04-27,M003,Direct,2613,575,230,779,93.1
2026-04-27,M003,Email,3782,832,183,734,91.8
2026-04-27,M003,Affiliate,6550,1048,210,270,80.0
2026-04-27,M004,Paid Search,6502,715,279,5809,92.0
2026-04-27,M004,Organic Search,4774,716,222,262,93.9
2026-04-27,M004,Direct,5651,735,147,54,82.6
2026-04-27,M004,Email,6389,575,121,191,81.6
2026-04-27,M004,Affiliate,5687,1024,256,863,91.3
2026-04-27,M005,Paid Search,6789,679,183,4728,83.6
2026-04-27,M005,Organic Search,2901,377,79,223,93.9
2026-04-27,M005,Direct,6826,751,263,595,91.8
2026-04-27,M005,Email,872,192,46,458,81.0
2026-04-27,M005,Affiliate,6333,950,342,27,91.6
2026-04-27,M006,Paid Search,5776,578,214,4157,95.1
2026-04-27,M006,Organic Search,2796,280,109,789,91.1
2026-04-27,M006,Direct,496,109,24,584,79.4
2026-04-27,M006,Email,1650,330,66,239,92.7
2026-04-27,M006,Affiliate,595,101,27,749,98.8
2026-04-27,M007,Paid Search,3900,546,191,3307,98.8
2026-04-27,M007,Organic Search,1265,202,65,582,94.5
2026-04-27,M007,Direct,1528,229,73,604,91.2
2026-04-27,M007,Email,4487,628,151,237,85.9
2026-04-27,M007,Affiliate,3003,270,86,444,79.2
2026-04-27,M008,Paid Search,1560,281,56,2126,87.2
2026-04-27,M008,Organic Search,3491,524,173,82,97.1
2026-04-27,M008,Direct,5213,938,169,768,96.4
2026-04-27,M008,Email,2533,279,75,300,81.5
2026-04-27,M008,Affiliate,1000,90,18,7,92.6
2026-04-27,M009,Paid Search,1464,278,97,5737,83.0
2026-04-27,M009,Organic Search,3838,729,292,328,78.8
2026-04-27,M009,Direct,1969,217,80,202,89.4
2026-04-27,M009,Email,2304,415,149,541,92.5
2026-04-27,M009,Affiliate,4901,735,257,896,82.5
2026-04-27,M010,Paid Search,1758,352,67,6024,78.5
2026-04-27,M010,Organic Search,6964,1323,463,348,88.0
2026-04-27,M010,Direct,6291,755,159,844,78.7
2026-04-27,M010,Email,5756,1094,383,499,90.1
2026-04-27,M010,Affiliate,4739,569,137,464,95.8
2026-04-27,M011,Paid Search,706,113,33,5528,84.2
2026-04-27,M011,Organic Search,5996,779,241,368,78.2
2026-04-27,M011,Direct,6897,621,155,71,78.5
2026-04-27,M011,Email,3573,322,126,1,79.6
2026-04-27,M011,Affiliate,2096,377,124,793,95.5
2026-04-27,M012,Paid Search,1142,137,27,2525,85.6
2026-04-27,M012,Organic Search,4495,719,129,200,78.1
2026-04-27,M012,Direct,645,90,34,812,90.1
2026-04-27,M012,Email,6229,810,316,800,85.5
2026-04-27,M012,Affiliate,1818,200,56,503,84.8
2026-04-27,M013,Paid Search,843,126,29,5031,78.9
2026-04-27,M013,Organic Search,4897,979,255,115,98.3
2026-04-27,M013,Direct,2603,208,54,701,81.6
2026-04-27,M013,Email,5468,656,243,287,94.2
2026-04-27,M013,Affiliate,4260,469,117,156,86.0
2026-04-27,M014,Paid Search,7098,1491,581,2919,97.3
2026-04-27,M014,Organic Search,4948,445,116,51,84.0
2026-04-27,M014,Direct,7175,1292,271,208,90.7
2026-04-27,M014,Email,1427,214,73,651,80.0
2026-04-27,M014,Affiliate,3029,576,161,470,87.9
2026-04-27,M015,Paid Search,1213,267,80,8148,98.2
2026-04-27,M015,Organic Search,3713,334,130,185,95.7
2026-04-27,M015,Direct,3923,745,268,424,97.3
2026-04-27,M015,Email,5632,1070,396,754,97.5
2026-04-27,M015,Affiliate,3968,317,63,899,98.0
2026-04-27,M016,Paid Search,734,88,28,6540,98.2
2026-04-27,M016,Organic Search,2428,243,92,295,87.6
2026-04-27,M016,Direct,2343,281,56,357,79.8
2026-04-27,M016,Email,5158,413,169,37,94.1
2026-04-27,M016,Affiliate,7187,862,190,810,87.1
2026-04-27,M017,Paid Search,1255,188,55,4732,89.2
2026-04-27,M017,Organic Search,4536,454,150,208,95.2
2026-04-27,M017,Direct,5314,638,172,326,85.4
2026-04-27,M017,Email,2699,432,86,667,90.3
2026-04-27,M017,Affiliate,3782,832,225,265,94.4
2026-04-27,M018,Paid Search,6925,900,288,1066,83.0
2026-04-27,M018,Organic Search,5552,1166,431,13,96.0
2026-04-27,M018,Direct,7152,1287,386,523,82.5
2026-04-27,M018,Email,3331,566,209,716,95.3
2026-04-27,M018,Affiliate,476,71,13,622,79.1
2026-04-27,M019,Paid Search,832,125,31,8010,89.1
2026-04-27,M019,Organic Search,5318,532,223,779,88.0
2026-04-27,M019,Direct,1944,272,71,774,90.1
2026-04-27,M019,Email,1806,325,137,733,93.8
2026-04-27,M019,Affiliate,1185,190,48,779,96.4
2026-04-27,M020,Paid Search,885,186,56,7879,80.2
2026-04-27,M020,Organic Search,6973,1185,225,28,89.7
2026-04-27,M020,Direct,2979,626,169,284,93.9
2026-04-27,M020,Email,1256,138,57,479,89.2
2026-04-27,M020,Affiliate,3383,609,195,234,98.6
2026-04-28,M001,Paid Search,4301,602,235,5749,82.9
2026-04-28,M001,Organic Search,3818,535,107,350,92.7
2026-04-28,M001,Direct,2491,448,103,3,91.0
2026-04-28,M001,Email,2972,535,155,602,87.7
2026-04-28,M001,Affiliate,3251,325,114,625,93.8
2026-04-28,M002,Paid Search,7019,702,197,1097,87.2
2026-04-28,M002,Organic Search,4951,594,196,538,87.1
2026-04-28,M002,Direct,3201,608,219,502,81.7
2026-04-28,M002,Email,6872,1443,260,638,91.6
2026-04-28,M002,Affiliate,6546,1375,399,862,88.5
2026-04-28,M003,Paid Search,2190,241,84,2084,94.9
2026-04-28,M003,Organic Search,1346,175,53,672,79.8
2026-04-28,M003,Direct,6022,1024,276,822,84.7
2026-04-28,M003,Email,1476,266,101,284,78.3
2026-04-28,M003,Affiliate,827,174,64,830,86.9
2026-04-28,M004,Paid Search,3310,331,129,1842,78.6
2026-04-28,M004,Organic Search,2821,480,154,840,86.1
2026-04-28,M004,Direct,1652,198,40,642,85.9
2026-04-28,M004,Email,7100,994,378,717,98.5
2026-04-28,M004,Affiliate,6552,1245,237,127,79.5
2026-04-28,M005,Paid Search,3272,687,179,3357,83.1
2026-04-28,M005,Organic Search,6688,1271,483,856,81.5
2026-04-28,M005,Direct,5423,976,322,60,98.0
2026-04-28,M005,Email,925,167,52,508,86.0
2026-04-28,M005,Affiliate,1497,180,45,774,86.2
2026-04-28,M006,Paid Search,2297,230,97,8169,80.1
2026-04-28,M006,Organic Search,2866,373,119,251,86.3
2026-04-28,M006,Direct,5248,420,134,279,87.2
2026-04-28,M006,Email,6750,1215,267,845,85.4
2026-04-28,M006,Affiliate,6125,490,98,34,98.8
2026-04-28,M007,Paid Search,5918,710,163,3185,98.1
2026-04-28,M007,Organic Search,3870,503,101,625,94.0
2026-04-28,M007,Direct,4040,444,133,775,84.2
2026-04-28,M007,Email,1180,260,83,895,79.1
2026-04-28,M007,Affiliate,6873,893,250,67,79.6
2026-04-28,M008,Paid Search,6939,1318,250,7190,90.2
2026-04-28,M008,Organic Search,4151,540,194,222,91.4
2026-04-28,M008,Direct,1666,200,84,41,98.5
2026-04-28,M008,Email,4803,817,310,53,80.7
2026-04-28,M008,Affiliate,742,74,24,332,98.7
2026-04-28,M009,Paid Search,3017,603,205,3011,83.6
2026-04-28,M009,Organic Search,4935,592,231,6,90.9
2026-04-28,M009,Direct,6820,682,218,665,95.2
2026-04-28,M009,Email,1704,273,104,266,89.7
2026-04-28,M009,Affiliate,2849,370,74,806,81.1
2026-04-28,M010,Paid Search,3490,314,79,5514,83.7
2026-04-28,M010,Organic Search,4241,424,140,93,83.1
2026-04-28,M010,Direct,4061,812,244,699,90.0
2026-04-28,M010,Email,6121,979,196,508,87.1
2026-04-28,M010,Affiliate,3135,251,60,232,95.6
2026-04-28,M011,Paid Search,968,213,72,3773,84.9
2026-04-28,M011,Organic Search,4392,571,108,651,80.9
2026-04-28,M011,Direct,3170,539,119,552,86.7
2026-04-28,M011,Email,1819,255,99,56,84.5
2026-04-28,M011,Affiliate,4331,823,321,719,90.2
2026-04-28,M012,Paid Search,4407,617,234,904,98.9
2026-04-28,M012,Organic Search,2901,290,87,604,95.7
2026-04-28,M012,Direct,6905,1243,410,259,87.8
2026-04-28,M012,Email,5066,507,213,569,86.4
2026-04-28,M012,Affiliate,3067,583,122,687,93.5
2026-04-28,M013,Paid Search,2469,395,158,1878,88.2
2026-04-28,M013,Organic Search,1528,122,26,883,92.4
2026-04-28,M013,Direct,1812,199,72,95,85.6
2026-04-28,M013,Email,4285,557,173,746,93.5
2026-04-28,M013,Affiliate,2805,337,64,9,78.3
2026-04-28,M014,Paid Search,1901,209,73,7437,82.8
2026-04-28,M014,Organic Search,5688,569,171,336,81.7
2026-04-28,M014,Direct,678,129,37,369,79.6
2026-04-28,M014,Email,2997,599,174,96,88.2
2026-04-28,M014,Affiliate,4861,632,145,38,86.4
2026-04-28,M015,Paid Search,2672,401,152,1488,84.4
2026-04-28,M015,Organic Search,3481,313,106,42,80.7
2026-04-28,M015,Direct,2752,358,136,590,79.2
2026-04-28,M015,Email,4637,927,306,601,88.3
2026-04-28,M015,Affiliate,1753,263,47,461,87.0
2026-04-28,M016,Paid Search,1470,118,24,630,93.3
2026-04-28,M016,Organic Search,3323,498,95,272,93.6
2026-04-28,M016,Direct,3006,361,90,780,85.9
2026-04-28,M016,Email,1440,230,90,791,81.9
2026-04-28,M016,Affiliate,3396,713,271,515,78.7
2026-04-28,M017,Paid Search,5768,1211,266,5073,84.3
2026-04-28,M017,Organic Search,6186,804,177,9,81.6
2026-04-28,M017,Direct,5962,1133,329,466,97.9
2026-04-28,M017,Email,2873,575,178,233,87.5
2026-04-28,M017,Affiliate,7044,634,159,283,88.7
2026-04-28,M018,Paid Search,3530,282,65,5687,84.7
2026-04-28,M018,Organic Search,1396,126,40,460,88.6
2026-04-28,M018,Direct,3372,573,160,62,85.2
2026-04-28,M018,Email,2910,291,61,641,89.7
2026-04-28,M018,Affiliate,5724,572,200,740,78.2
2026-04-28,M019,Paid Search,6154,1292,258,4344,98.2
2026-04-28,M019,Organic Search,6379,1021,265,311,84.5
2026-04-28,M019,Direct,1550,341,99,511,82.2
2026-04-28,M019,Email,5925,1126,293,380,96.0
2026-04-28,M019,Affiliate,1455,146,37,589,82.0
2026-04-28,M020,Paid Search,2494,474,128,7057,83.5
2026-04-28,M020,Organic Search,6235,624,125,616,96.9
2026-04-28,M020,Direct,5696,627,138,609,80.6
2026-04-28,M020,Email,1338,214,88,466,91.4
2026-04-28,M020,Affiliate,6905,1174,329,43,91.4
2026-04-29,M001,Paid Search,1328,133,48,3112,82.6
2026-04-29,M001,Organic Search,6260,626,113,524,78.6
2026-04-29,M001,Direct,3717,669,134,192,86.0
2026-04-29,M001,Email,6885,620,136,731,86.8
2026-04-29,M001,Affiliate,4570,1005,231,500,78.3
2026-04-29,M002,Paid Search,2337,467,154,5017,96.6
2026-04-29,M002,Organic Search,4397,835,192,278,91.5
2026-04-29,M002,Direct,1135,238,62,874,95.3
2026-04-29,M002,Email,571,63,20,469,85.4
2026-04-29,M002,Affiliate,3945,631,252,344,79.4
2026-04-29,M003,Paid Search,1197,120,36,3853,83.5
2026-04-29,M003,Organic Search,1976,415,108,388,95.1
2026-04-29,M003,Direct,4082,735,162,208,80.4
2026-04-29,M003,Email,5302,636,254,272,80.5
2026-04-29,M003,Affiliate,4710,612,202,173,93.8
2026-04-29,M004,Paid Search,1352,162,39,6806,96.2
2026-04-29,M004,Organic Search,3829,421,88,282,92.9
2026-04-29,M004,Direct,3852,809,194,617,88.0
2026-04-29,M004,Email,6471,971,350,222,98.2
2026-04-29,M004,Affiliate,4518,587,229,736,89.0
2026-04-29,M005,Paid Search,5134,924,370,6153,86.8
2026-04-29,M005,Organic Search,5404,1081,378,222,90.4
2026-04-29,M005,Direct,5450,545,125,343,89.1
2026-04-29,M005,Email,751,150,51,653,94.3
2026-04-29,M005,Affiliate,6455,646,245,509,82.9
2026-04-29,M006,Paid Search,7050,1058,328,3647,87.7
2026-04-29,M006,Organic Search,6498,585,187,17,89.0
2026-04-29,M006,Direct,5327,426,124,750,83.6
2026-04-29,M006,Email,3201,544,141,249,82.5
2026-04-29,M006,Affiliate,5217,835,334,823,95.5
2026-04-29,M007,Paid Search,553,94,30,4994,79.7
2026-04-29,M007,Organic Search,4988,948,218,606,94.6
2026-04-29,M007,Direct,5851,819,328,48,94.3
2026-04-29,M007,Email,3645,292,96,416,91.2
2026-04-29,M007,Affiliate,5607,953,324,443,97.1
2026-04-29,M008,Paid Search,5259,684,192,2706,93.9
2026-04-29,M008,Organic Search,7073,919,184,161,86.7
2026-04-29,M008,Direct,4528,679,177,813,83.6
2026-04-29,M008,Email,6107,611,122,790,96.2
2026-04-29,M008,Affiliate,1713,206,82,841,85.9
2026-04-29,M009,Paid Search,3017,332,129,4541,93.2
2026-04-29,M009,Organic Search,1477,177,35,332,78.8
2026-04-29,M009,Direct,1418,269,81,120,80.6
2026-04-29,M009,Email,2675,375,143,113,96.7
2026-04-29,M009,Affiliate,6859,892,312,491,94.3
2026-04-29,M010,Paid Search,1413,198,63,4260,91.4
2026-04-29,M010,Organic Search,4413,618,241,890,89.6
2026-04-29,M010,Direct,3084,247,82,549,79.4
2026-04-29,M010,Email,1131,124,35,479,82.4
2026-04-29,M010,Affiliate,2938,323,107,259,89.2
2026-04-29,M011,Paid Search,1669,250,105,6298,84.9
2026-04-29,M011,Organic Search,6633,995,358,759,93.2
2026-04-29,M011,Direct,6538,915,220,719,90.3
2026-04-29,M011,Email,2158,259,83,654,94.4
2026-04-29,M011,Affiliate,3221,451,122,695,97.9
2026-04-29,M012,Paid Search,6023,482,183,2208,80.2
2026-04-29,M012,Organic Search,1190,214,90,152,96.0
2026-04-29,M012,Direct,4133,455,118,651,86.9
2026-04-29,M012,Email,979,127,36,388,79.7
2026-04-29,M012,Affiliate,1579,268,56,673,83.6
2026-04-29,M013,Paid Search,6305,1009,333,632,98.7
2026-04-29,M013,Organic Search,6298,693,263,198,92.1
2026-04-29,M013,Direct,884,133,41,72,78.2
2026-04-29,M013,Email,5198,520,203,284,96.7
2026-04-29,M013,Affiliate,1444,130,46,439,80.4
2026-04-29,M014,Paid Search,2914,291,102,6234,86.7
2026-04-29,M014,Organic Search,5277,739,163,720,90.4
2026-04-29,M014,Direct,5249,1050,378,400,80.2
2026-04-29,M014,Email,2216,355,103,11,94.7
2026-04-29,M014,Affiliate,513,103,37,274,94.8
2026-04-29,M015,Paid Search,5938,1188,309,7567,96.7
2026-04-29,M015,Organic Search,4748,665,173,247,83.6
2026-04-29,M015,Direct,624,100,21,757,80.9
2026-04-29,M015,Email,2268,181,56,687,97.5
2026-04-29,M015,Affiliate,2649,371,148,522,79.4
2026-04-29,M016,Paid Search,3832,575,190,3022,95.0
2026-04-29,M016,Organic Search,3130,407,114,376,98.0
2026-04-29,M016,Direct,1883,282,85,820,96.6
2026-04-29,M016,Email,3098,310,71,819,79.1
2026-04-29,M016,Affiliate,1729,156,55,891,90.1
2026-04-29,M017,Paid Search,4971,447,112,8006,82.8
2026-04-29,M017,Organic Search,2310,300,81,827,92.4
2026-04-29,M017,Direct,2116,212,57,422,80.6
2026-04-29,M017,Email,596,95,29,85,82.2
2026-04-29,M017,Affiliate,4193,377,83,289,88.0
2026-04-29,M018,Paid Search,2004,361,144,7750,95.8
2026-04-29,M018,Organic Search,683,143,41,83,87.7
